timestamp,temperature_c,humidity_percent,pressure_pa,gas_ppm,radiation_uSv_h,battery_voltage_v,solar_current_ma,cpu_temp_c,vibration_mms,satellite_mode,region,fault_flag,battery_voltage_next,altitude_m,magnetic_field_uT,solar_panel_temp_c,gyro_stability_index
2025-01-01 02:08:21,18.66,46.44,101326.97,304.11,0.2109,,320.21,36.0,2.136,ACTIVE,AMERICA,NO,8.166,400288.02412939945,47.58758460387938,40.916760041813916,0.34809854329124756
2025-01-01 02:08:22,5.47,21.98,101322.19,354.49,0.1085,7.105,466.26,41.16,3.554,ACTIVE,EUROPE,NO,7.987,399962.8290506786,44.16785270698688,18.03950172716313,0.8051748059627476
2025-01-01 02:08:23,18.19,19.77,100872.52,356.55,0.0941,7.007,339.99,51.15,1.147,IDLE,ASIA,NO,7.634,399994.2829272992,43.6031307095471,,0.3373456430783661
,20.55,31.72,101459.43,418.96,0.2741,7.386,438.42,42.95,2.127,ACTIVE,ASIA,NO,,399738.55044906796,38.72514677819213,24.0345480950791,0.7015760367687536
,17.54,32.15,101168.59,405.15,0.143,7.636,272.25,40.39,1.657,ACTIVE,AFRICA,NO,8.184,399907.5404242892,49.25786010538287,24.41327229412384,0.3547218969552638
2025-01-01 02:08:26,30.54,35.34,101281.8,280.78,0.0428,7.555,161.61,34.39,1.138,SAFE,AMERICA,NO,7.854,399999.25069230766,,42.16933037008863,0.7421315086492644
2025-01-01 02:08:27,13.03,46.01,101903.98,353.11,0.2182,7.435,433.19,50.64,2.103,IDLE,EUROPE,NO,8.282,399970.1606712528,47.99656201237857,32.13807682677998,0.49031612596460755
2025-01-01 02:08:28,16.62,23.78,101577.66,415.17,0.0646,7.593,310.13,57.87,,SAFE,ASIA,NO,8.204,399615.36363741994,47.53305328442435,23.2970484677549,0.5470454816034072
2025-01-01 02:08:29,14.57,25.37,101039.6,270.56,0.2453,7.477,659.39,38.22,2.672,IDLE,AMERICA,NO,8.792,399996.7161912483,38.15560284333707,23.07706216688548,0.7370405840768937
2025-01-01 02:08:30,16.62,42.87,101250.54,523.6,0.1489,7.58,462.82,39.9,2.544,IDLE,AMERICA,NO,8.498,399896.66828955064,46.99987968393424,14.442011128951968,0.35112842933055566
2025-01-01 02:08:31,26.19,37.51,102124.72,347.57,0.0608,,222.8,37.63,,SAFE,ASIA,NO,8.133,399745.8864980451,48.50812914880223,24.541100973695897,0.6985042613261981
2025-01-01 02:08:32,28.87,36.4,,541.82,,7.267,430.82,51.55,2.659,IDLE,,NO,8.119,399765.6922543965,45.137034384515715,32.52674029300958,0.45865378182562466
,15.8,25.28,,182.94,,7.134,,53.33,2.557,IDLE,AFRICA,NO,7.778,399763.9183285343,47.14919549005506,19.20968908089483,0.7368865382233398
2025-01-01 02:08:34,15.66,39.01,101657.07,428.56,0.0014,7.619,,46.23,,ACTIVE,ASIA,NO,8.432,400124.0315896177,,15.523532017079432,0.24633278388076046
2025-01-01 02:08:35,13.06,36.43,101432.6,243.16,0.1456,7.247,263.19,35.49,2.768,ACTIVE,EUROPE,NO,,400367.2983249589,53.58327566769696,34.27743266505999,0.6513509818631948
2025-01-01 02:08:36,27.84,31.52,101138.59,273.86,0.1709,6.816,387.45,48.12,2.652,ACTIVE,AMERICA,YES,,400675.4441606033,45.448372281116825,34.53550025733116,0.4561978706360973
2025-01-01 02:08:37,26.73,25.32,100953.29,458.58,0.1668,7.828,477.11,46.87,1.381,IDLE,ASIA,NO,8.778,399881.58723320806,50.03869964838343,14.19453141119501,0.4363691273763367
2025-01-01 02:08:38,19.36,30.85,101319.95,322.58,0.1371,7.476,448.69,47.67,3.501,SAFE,AFRICA,NO,8.393,399677.94434042583,37.71619117626303,17.527189620804737,0.6132593288052899
2025-01-01 02:08:39,11.62,43.19,101654.01,661.69,0.2021,7.463,481.34,36.64,,SAFE,EUROPE,NO,8.4,399871.91811640863,43.645308111182764,38.95452190556112,0.2318696162899166
2025-01-01 02:08:40,12.16,21.25,101985.45,412.16,0.1898,7.345,723.88,36.1,2.184,SAFE,AFRICA,NO,8.752,399770.3979271213,47.94011429923944,18.604282608011566,0.4647920270589783
2025-01-01 02:08:41,21.02,23.6,100592.32,266.51,0.1522,7.651,293.98,32.01,,IDLE,EUROPE,NO,8.226,,43.8138741636326,32.439072330835884,0.7534531413125869
2025-01-01 02:08:42,23.3,24.98,102206.39,412.38,0.1335,7.015,566.65,54.22,2.396,ACTIVE,ASIA,NO,8.116,400095.2019728501,47.6656576632396,15.525321108364738,0.5319767416239933
2025-01-01 02:08:43,7.6,26.71,101180.8,,0.1604,7.401,385.48,,2.164,,AFRICA,YES,8.151,399866.41698457405,47.78084439633916,22.651971017050478,0.4794514465389976
2025-01-01 02:08:44,18.07,29.87,101787.41,449.85,0.1077,7.485,303.54,32.05,1.842,ACTIVE,AMERICA,NO,8.054,399992.55786432076,47.55936095234089,52.16536710333273,0.806799623086009
2025-01-01 02:08:45,29.71,37.67,100956.23,314.46,0.0784,7.565,349.12,38.62,3.031,,,NO,8.225,399974.3973884463,40.66037350720074,,0.433922470640133
,18.69,33.69,100519.58,398.8,0.0713,6.887,458.34,38.66,0.819,ACTIVE,,NO,7.785,399877.25701406057,47.33809775820149,,0.6412320803800157
2025-01-01 02:08:47,28.94,30.49,100668.53,373.81,0.143,7.578,305.81,52.27,,SAFE,AFRICA,NO,8.159,399482.1648338176,41.58004573905371,12.54959666868433,0.5637176836458068
2025-01-01 02:08:48,23.89,32.22,101159.52,359.41,0.09,7.274,114.81,45.69,3.227,ACTIVE,AMERICA,NO,7.518,399783.90792225214,43.180829997052555,29.98525670875219,0.7931562950442002
2025-01-01 02:08:49,13.49,34.99,101587.05,,0.1389,7.205,450.77,57.34,2.102,,AFRICA,NO,8.069,399723.4439508549,53.72502512494576,4.237804452041658,
2025-01-01 02:08:50,18.24,16.55,101340.6,133.61,0.2431,6.932,377.3,42.67,2.655,SAFE,ASIA,,7.661,399798.00595037563,49.520502795311735,41.76845179019523,0.5635746902104852
2025-01-01 02:08:51,19.23,38.57,101199.88,,0.1355,8.07,287.72,34.28,2.004,ACTIVE,,NO,8.641,399865.0846736261,45.36302414597065,23.013300921649165,0.1985439000117572
2025-01-01 02:08:52,14.28,23.39,101884.01,265.86,,7.362,198.69,39.11,1.175,SAFE,ASIA,NO,7.797,400056.72492070054,44.752371231207846,15.449080635723737,0.4998634220762113
2025-01-01 02:08:53,14.18,26.45,101325.99,188.16,0.134,7.474,398.82,37.72,2.754,IDLE,AFRICA,NO,,399938.26182767295,49.25588393326089,36.14362818979188,
2025-01-01 02:08:54,29.04,32.72,101464.89,249.46,0.2415,7.084,504.92,53.41,3.212,IDLE,EUROPE,NO,8.092,399849.3174670558,50.98816471666532,22.955528725559923,0.8485098100491077
,14.14,29.4,102880.51,275.63,0.266,6.941,,60.38,1.544,ACTIVE,,NO,7.393,399978.0180298698,47.21941819229567,39.032085825763225,0.41176074094865756
2025-01-01 02:08:56,,33.9,101320.98,321.76,0.1171,7.644,383.84,48.92,2.456,IDLE,AMERICA,,8.366,399975.47977625305,50.78533177431429,26.973478871262166,0.5403399885584192
,,31.13,100977.08,390.48,0.2009,6.995,615.61,,2.24,IDLE,AFRICA,NO,8.194,400227.0550823625,44.872829947753324,21.359961627572297,0.21615194293160145
2025-01-01 02:08:58,19.85,27.69,101565.48,415.08,0.2964,,463.86,,1.696,ACTIVE,,NO,8.694,400551.02157949685,47.82715875358551,,0.6454155029647195
2025-01-01 02:08:59,23.37,42.23,101692.04,300.91,0.0688,7.94,350.57,31.95,2.95,IDLE,AMERICA,NO,,,42.149440486432134,32.77203624118065,0.2949149313976528
2025-01-01 02:09:00,,35.66,101475.49,540.15,0.2186,7.167,338.5,43.4,1.803,SAFE,AMERICA,NO,,400109.46265658794,45.25182412235728,26.55368828030725,0.48644835962474003
2025-01-01 02:09:01,23.41,32.42,101403.46,305.44,0.0281,7.262,293.87,31.61,1.154,ACTIVE,ASIA,NO,7.852,,36.607327930378105,17.147397464819583,0.6742176909339574
2025-01-01 02:09:02,7.72,35.54,,116.43,0.1521,6.637,359.9,48.85,1.699,ACTIVE,EUROPE,NO,7.328,400099.17480049125,41.81631981758692,44.75546903716061,0.4341322258562622
2025-01-01 02:09:03,22.64,24.36,102003.62,308.65,,6.877,301.46,43.67,1.867,IDLE,AMERICA,NO,7.451,399620.9266180975,42.35742890757214,24.007058930151288,0.532938650354823
2025-01-01 02:09:04,5.19,47.4,101266.45,355.66,0.0305,7.59,319.11,51.56,1.449,ACTIVE,AFRICA,NO,8.189,399908.4103782817,44.58451848271265,,0.7352158929360421
2025-01-01 02:09:05,18.64,21.3,101003.25,0.0,0.2262,,337.37,50.94,1.549,IDLE,AMERICA,NO,8.446,399783.7791774819,43.03712824362061,35.168005611484894,0.743903274776986
2025-01-01 02:09:06,25.13,30.91,101539.6,494.88,0.1603,7.165,158.78,40.56,1.052,SAFE,EUROPE,NO,7.487,399988.5254562122,35.38862128851621,31.52021948595113,
2025-01-01 02:09:07,23.73,27.71,101000.38,338.11,0.0851,7.211,334.66,53.12,1.743,IDLE,,NO,7.878,399826.5416434676,50.72102732646274,31.725711611200072,0.2857897076285564
2025-01-01 02:09:08,,27.4,101767.58,211.71,0.173,,677.98,35.53,2.138,SAFE,AFRICA,NO,8.241,399966.11379443784,45.38018791533312,19.999635355185582,0.45709651429165515
,12.98,26.37,101537.03,234.78,0.2133,7.061,187.98,,1.255,SAFE,AMERICA,NO,7.393,399927.117276879,48.012259743729615,12.883408147275407,0.37178755229357924
2025-01-01 02:09:10,15.87,23.83,102660.02,441.41,0.0262,,539.11,34.28,1.109,SAFE,AFRICA,NO,8.904,400147.1756932121,47.98244743024823,30.539269832220462,0.20181471507787896
2025-01-01 02:09:11,21.12,39.51,102061.65,456.07,0.0,7.493,481.73,50.96,1.165,ACTIVE,ASIA,NO,8.451,399941.80331771035,40.73911898810121,,0.703723645042559
2025-01-01 02:09:12,7.81,20.36,,,0.1471,6.861,433.69,54.95,,IDLE,AFRICA,NO,7.729,400362.30304339324,43.64111447514741,25.872333390357255,0.22534460662151573
2025-01-01 02:09:13,19.92,37.87,101065.61,187.37,0.0962,7.57,292.94,46.44,1.569,,,NO,8.134,399895.8551580094,46.26170307470054,41.05567523658771,0.519417924533693
2025-01-01 02:09:14,21.87,35.19,100368.02,365.71,0.2437,8.111,467.89,36.74,,SAFE,AMERICA,NO,9.0,400071.4495627827,47.20590470834492,39.173925921934206,0.5312877486127233
2025-01-01 02:09:15,18.3,26.95,100256.13,387.73,0.1241,7.282,578.62,38.81,0.958,SAFE,EUROPE,NO,,399720.22622457193,50.539451326205516,14.14081301033998,0.2871712144760911
2025-01-01 02:09:16,23.15,34.26,101381.91,417.83,0.1717,7.2,489.44,36.82,1.904,IDLE,AFRICA,,8.177,399964.13916592597,51.357993126787996,39.08133634211852,0.49301700219658895
2025-01-01 02:09:17,21.34,28.74,100728.81,282.42,0.1369,7.574,390.26,44.96,,ACTIVE,AFRICA,NO,8.335,399858.60228650883,52.47935759833377,36.44791895121707,0.6717108924364068
,16.75,21.19,102145.59,335.35,0.0418,7.702,362.99,51.34,1.903,ACTIVE,AFRICA,YES,8.405,400146.1766161155,44.3692911703017,23.386788441329337,0.5438370213398735
2025-01-01 02:09:19,,21.28,101903.96,352.42,0.1521,7.646,284.21,48.87,3.236,IDLE,EUROPE,NO,8.196,,36.5021075292171,,0.34632798562833755
,20.8,35.24,101189.25,466.02,0.0572,7.305,373.94,45.44,2.184,ACTIVE,EUROPE,NO,7.99,400000.675156331,49.54778596491787,19.64669026176345,0.6949347147942885
2025-01-01 02:09:21,14.28,34.83,101160.84,509.52,0.0537,,426.87,33.83,0.482,IDLE,AFRICA,NO,8.09,399840.23671730637,,25.761449452123763,0.4654908148133669
2025-01-01 02:09:22,16.53,,102067.69,542.08,0.0732,6.883,366.85,58.61,1.465,IDLE,ASIA,NO,,400137.91499683476,39.712275004121175,35.05535119745721,0.6405010523862247
2025-01-01 02:09:23,22.87,26.87,102182.3,506.3,0.067,7.031,352.75,43.6,,SAFE,AFRICA,NO,7.731,400071.23418127705,40.58422915276391,18.700344441228683,0.5786603125185801
2025-01-01 02:09:24,28.5,28.48,100858.7,567.62,0.1353,7.508,354.4,41.96,1.432,ACTIVE,AMERICA,NO,8.211,400278.7491081462,43.0609660822075,14.207443547229373,0.5520328268516501
2025-01-01 02:09:25,19.77,27.4,100794.41,471.58,0.1226,7.24,582.36,46.85,1.178,SAFE,ASIA,NO,8.359,399298.82079418056,44.22429772909566,30.132839336583707,0.44215023195547315
2025-01-01 02:09:26,23.32,16.02,101174.45,279.28,0.1699,7.474,383.51,31.73,2.699,SAFE,AMERICA,,8.218,400119.70417158987,41.070375799209565,20.998850781849107,0.41621189655674173
2025-01-01 02:09:27,11.33,30.49,101540.6,534.02,0.0398,7.328,387.98,44.54,1.638,ACTIVE,AFRICA,,8.109,400082.7694622757,48.609716101326654,30.609397149024073,0.4388852352622706
2025-01-01 02:09:28,21.47,34.18,101068.16,184.83,0.1324,7.419,74.64,43.33,1.276,SAFE,AFRICA,NO,7.522,399969.1214654746,48.13256076408618,22.268651935698735,0.3810569754200389
2025-01-01 02:09:29,19.64,,101551.11,633.74,0.1163,7.406,478.37,43.63,1.285,IDLE,EUROPE,NO,8.331,,45.722132820751455,4.384660571073411,0.9097198990989197
2025-01-01 02:09:30,27.38,44.15,102300.15,232.97,0.1641,7.624,432.89,54.76,3.319,ACTIVE,AFRICA,NO,8.437,400126.372916178,39.65943230974497,21.376981167424123,0.5255913135159583
2025-01-01 02:09:31,16.76,21.96,100621.98,456.52,0.1675,7.655,427.21,35.0,1.059,SAFE,AMERICA,NO,8.507,399870.3039757382,46.73653912984852,35.42124829506258,0.3644261578812499
2025-01-01 02:09:32,18.55,24.71,101102.16,523.31,0.1609,7.395,435.32,44.69,1.81,IDLE,AFRICA,NO,8.234,,43.53315623196934,24.853673447920265,0.605957297692638
2025-01-01 02:09:33,26.35,31.06,,405.11,0.0807,7.339,248.52,40.07,1.858,ACTIVE,AFRICA,NO,7.845,400086.73101861664,,22.717748756082997,0.7733787668192499
2025-01-01 02:09:34,19.45,,100906.71,103.96,0.1517,7.389,327.56,43.27,2.523,IDLE,ASIA,NO,8.03,400144.01283909933,47.73216141624067,15.95240515600844,0.3648515625146578
2025-01-01 02:09:35,13.35,14.79,101177.66,236.25,0.1141,7.165,573.84,51.65,1.323,IDLE,AMERICA,,8.3,399718.81768420956,40.571405978023535,34.7309099134351,
2025-01-01 02:09:36,35.31,34.82,100961.39,392.82,,7.726,194.28,43.97,1.299,SAFE,EUROPE,NO,8.107,399964.22909604246,42.571497040983175,10.247577164178914,0.5269184872267354
,13.53,31.99,101584.99,426.27,0.1577,7.231,201.57,42.8,2.619,IDLE,AFRICA,NO,7.647,399800.98536422156,43.77451019622838,23.83737199923764,0.10932654771638078
2025-01-01 02:09:38,19.61,13.04,101400.48,328.55,0.1556,7.352,186.08,26.21,3.957,ACTIVE,AMERICA,YES,7.727,400176.8467794559,36.640939909306184,42.84232000920622,0.25123616450121267
2025-01-01 02:09:39,22.08,29.07,101474.51,358.92,0.0603,7.453,340.25,51.28,1.519,SAFE,ASIA,NO,8.136,400138.7089767116,,16.66031952298905,0.37038858367266925
2025-01-01 02:09:40,21.61,23.53,101171.65,173.73,0.1087,7.493,553.75,32.01,1.466,ACTIVE,AFRICA,NO,8.575,399936.451598842,45.10880071155046,31.51807592674806,0.38232761020238165
2025-01-01 02:09:41,18.86,26.37,101217.7,562.92,0.1681,7.481,395.73,,3.961,SAFE,EUROPE,NO,,399908.64034869673,45.6686556169882,22.399484784250543,0.3184808789329079
2025-01-01 02:09:42,18.89,19.3,101149.65,304.65,0.1445,7.359,492.82,38.15,1.686,,ASIA,YES,8.299,,41.65861470034548,10.691525091675649,
,18.59,33.33,101200.67,444.65,0.1437,7.893,122.51,26.75,1.717,SAFE,AMERICA,NO,,399999.64041528583,46.42019429941081,34.651171939395205,0.681185678897891
2025-01-01 02:09:44,13.3,44.09,,518.43,0.0272,7.423,261.38,,2.144,ACTIVE,AFRICA,YES,7.919,,46.64067833983417,5.221144063522097,0.3396935050205586
,32.9,32.12,100363.25,211.39,0.093,7.325,280.52,41.63,2.325,SAFE,ASIA,NO,7.867,399599.70657637925,,24.48710814951946,0.7214272317752938
2025-01-01 02:09:46,18.68,12.72,101468.97,365.36,0.1308,7.939,554.54,,2.197,SAFE,EUROPE,NO,9.0,399803.44261501846,47.725649622271504,50.46005694566149,0.7187322664452496
2025-01-01 02:09:47,23.58,32.28,100890.63,383.36,0.2341,7.167,379.55,49.36,2.77,IDLE,AFRICA,NO,7.915,400231.45553856203,,24.476454111224534,0.46543317906974624
2025-01-01 02:09:48,17.99,28.44,,319.03,0.0176,7.938,356.44,49.92,0.883,ACTIVE,ASIA,YES,,400326.8942191805,36.8354446780767,9.465129424709303,0.48694891026742054
2025-01-01 02:09:49,17.87,21.19,100544.23,461.28,0.0769,6.801,385.82,49.06,1.817,ACTIVE,,NO,7.56,399922.655163068,42.48198237815072,18.56798499323284,0.6726611408319342
2025-01-01 02:09:50,17.27,32.83,101145.66,269.93,0.0171,7.279,333.9,,2.87,IDLE,EUROPE,NO,7.903,400039.7617922295,42.903712117818905,33.55118659910021,0.3268560012293028
2025-01-01 02:09:51,10.7,37.04,101463.94,356.6,0.1728,6.899,601.11,52.64,0.162,ACTIVE,ASIA,NO,8.104,399946.76893193857,46.638924662351705,24.552152727770228,0.19636691533991657
2025-01-01 02:09:52,19.04,24.65,101553.54,305.49,0.233,6.991,596.33,47.87,0.947,,AFRICA,YES,8.12,399883.86122844525,42.410219652891705,13.229574525562203,0.14695682380923958
2025-01-01 02:09:53,17.56,16.85,100731.83,629.07,0.1752,7.536,496.87,46.72,2.566,SAFE,ASIA,NO,8.489,399872.03277025255,43.53596344747422,22.170071598600515,0.5114421251067711
2025-01-01 02:09:54,27.03,13.91,101529.42,270.46,0.1904,7.486,483.33,43.66,2.066,SAFE,AFRICA,NO,8.448,399661.2517109331,47.375774511031715,24.8188621523447,
2025-01-01 02:09:55,12.82,24.67,101894.89,439.39,0.0778,7.218,301.14,47.06,1.482,SAFE,AFRICA,NO,7.813,399993.5363549088,48.50706834810902,34.6236822899103,0.0
2025-01-01 02:09:56,16.54,28.76,101078.15,565.6,0.1759,7.89,418.69,49.16,2.251,ACTIVE,AMERICA,NO,8.72,400058.28888936434,46.97706567120526,20.433608942290867,0.8088439835269727
2025-01-01 02:09:57,14.61,25.87,101325.46,239.8,0.0959,7.74,122.05,48.93,2.351,ACTIVE,AFRICA,NO,,399924.4254922993,46.24898030770278,26.889159625646382,0.9427044795004698
2025-01-01 02:09:58,28.66,24.53,100290.73,361.44,0.1542,7.385,310.88,43.56,1.289,ACTIVE,EUROPE,NO,7.929,400216.88324965,,15.088291551747556,0.3962724112796162
2025-01-01 02:09:59,14.78,34.54,100876.48,231.63,0.1852,6.857,176.07,61.98,1.939,SAFE,ASIA,NO,7.212,399799.9628292316,56.20185511059791,,1.0
2025-01-01 02:10:00,23.37,33.7,101460.26,,0.1296,7.688,422.53,57.25,1.059,IDLE,AFRICA,NO,8.51,399831.62064851046,46.94075979110772,14.51099746319413,0.5200699137229454
2025-01-01 02:10:01,25.82,31.6,,255.8,0.2074,7.255,350.31,38.44,2.923,ACTIVE,,NO,7.952,399739.3349972923,43.90501504998205,22.71839388762482,0.692267781912586
2025-01-01 02:10:02,19.12,36.53,101025.36,281.56,0.1385,7.488,454.56,44.93,0.752,SAFE,AMERICA,NO,8.361,400304.5772683719,44.136384623012354,,0.6053792433706764
2025-01-01 02:10:03,11.74,24.75,102659.69,288.69,0.1692,7.639,441.08,57.89,1.897,,ASIA,NO,8.497,399832.5907427492,52.020381919312925,32.11930961696253,
2025-01-01 02:10:04,11.82,21.24,101481.94,,0.2824,7.28,,37.91,2.634,IDLE,EUROPE,YES,8.227,399975.7603202212,,29.008505027901474,
2025-01-01 02:10:05,25.16,25.82,,350.74,0.1848,,270.59,35.11,3.601,IDLE,,NO,8.305,399815.52069526026,44.86430735101232,27.97289120262318,0.5282845660155722
2025-01-01 02:10:06,12.44,25.27,101968.59,206.38,0.0975,7.286,146.83,66.41,1.846,SAFE,ASIA,NO,7.57,400159.47736169986,,43.26669132162815,0.20414283108139802
2025-01-01 02:10:07,22.35,13.59,100698.53,392.19,0.1164,7.562,595.54,41.11,4.2,SAFE,ASIA,YES,8.693,400139.8111973441,49.30435965994033,32.24487047924292,0.1342027962640508
2025-01-01 02:10:08,20.69,25.64,101489.21,495.6,0.2111,7.627,297.29,28.84,1.091,,AFRICA,,8.253,400004.5622446324,,31.974545799424515,0.2963303184089301
2025-01-01 02:10:09,22.26,38.84,100860.38,,0.223,7.674,357.09,38.41,2.47,SAFE,AFRICA,NO,8.345,399999.1670858178,,33.18151607235471,0.5926038495324646
2025-01-01 02:10:10,22.83,36.41,100646.28,,0.1474,7.923,491.16,41.57,1.441,SAFE,ASIA,NO,8.876,400055.0538627918,38.864425393371135,21.420768494621452,0.49136712750495165
2025-01-01 02:10:11,14.4,34.2,101806.08,457.27,0.0431,7.153,,51.47,3.312,ACTIVE,AFRICA,YES,7.781,400050.6774160177,59.31298816242035,22.123916510695008,0.3154783695519424
2025-01-01 02:10:12,14.15,31.05,101195.11,268.28,0.0835,7.06,225.31,45.26,1.929,SAFE,AFRICA,NO,7.536,400158.1510643341,43.603494518996136,23.103352433899435,0.6139686171349127
2025-01-01 02:10:13,24.29,41.59,102187.84,308.8,0.1627,7.304,,33.71,1.175,SAFE,EUROPE,NO,8.518,399782.2344833752,43.16571904430654,9.298749029123382,0.6294833105421619
2025-01-01 02:10:14,16.22,21.52,100816.03,397.82,0.1906,8.313,296.73,21.49,2.992,IDLE,EUROPE,NO,8.91,400174.32139803,55.489471947282425,,0.28947858590005815
2025-01-01 02:10:15,3.5,22.28,100545.18,309.83,0.2203,7.805,584.41,48.9,1.649,ACTIVE,EUROPE,NO,8.931,399815.29949344986,43.10404263439145,,0.3703285141181115
2025-01-01 02:10:16,23.89,38.99,101085.17,198.33,0.0077,7.235,407.12,45.47,0.961,,EUROPE,NO,8.02,399999.32652424974,40.81042289950282,36.87328807009223,0.512833291165534
2025-01-01 02:10:17,13.78,30.22,102770.25,449.99,0.211,,483.93,54.64,1.743,SAFE,AFRICA,NO,8.242,399832.99621599587,51.95002726914891,22.20248173822057,0.47808956798326174
2025-01-01 02:10:18,22.8,24.63,101741.96,250.57,0.2499,7.395,481.62,39.89,2.807,IDLE,,NO,8.305,399989.25216127746,57.07513734410955,10.053198499501452,0.25998029493192265
2025-01-01 02:10:19,28.36,34.42,101601.95,287.6,0.0,7.482,313.93,42.81,1.881,IDLE,AMERICA,NO,8.068,400041.27305177355,45.09872840206733,14.592676751465298,0.5466380644917334
2025-01-01 02:10:20,,26.49,,476.99,0.1496,7.592,435.5,40.65,1.686,IDLE,ASIA,NO,8.436,,45.143261908107334,7.554128523182165,0.4650138806173746
2025-01-01 02:10:21,25.97,23.3,101082.58,414.46,0.203,,600.39,40.06,1.997,IDLE,AFRICA,NO,8.799,400259.16926513525,39.16551284368631,42.051318644633085,
2025-01-01 02:10:22,20.92,,102689.68,371.13,0.0512,7.759,522.08,48.03,0.076,IDLE,AFRICA,NO,8.783,400039.94090593385,52.51206038122708,23.51342260078695,0.1339139696531409
2025-01-01 02:10:23,29.52,32.57,101554.04,173.68,0.115,,502.49,41.3,4.288,ACTIVE,,NO,9.0,399770.6043357974,43.29022859784822,29.19786037950074,0.6496572624391239
2025-01-01 02:10:24,13.63,31.65,101507.16,210.4,0.1892,7.36,446.39,31.48,1.955,IDLE,ASIA,NO,8.222,399856.2380199019,41.278500373069534,35.25727801268887,0.5393602396103007
,19.95,42.13,101817.43,397.68,0.1134,7.336,351.9,55.45,2.771,IDLE,,NO,8.043,399831.1242711806,50.739327264266535,19.638540948892025,0.718570887176434
2025-01-01 02:10:26,24.04,27.68,100688.38,425.6,0.1245,7.291,261.3,46.71,3.196,ACTIVE,,NO,7.808,400180.18986481003,37.63544219609107,23.271945275893533,0.6284732718975383
2025-01-01 02:10:27,18.86,27.54,100885.33,380.36,0.1655,7.317,555.41,50.22,1.138,ACTIVE,AFRICA,NO,8.4,399573.3813346486,47.95315339650445,24.652874903209117,0.7319862264357309
2025-01-01 02:10:28,26.91,41.52,101202.24,293.15,0.0681,7.511,295.83,55.44,0.974,SAFE,ASIA,NO,8.07,399978.0917410421,34.482186541886094,34.61981774328082,0.4921981264394745
2025-01-01 02:10:29,17.41,37.89,101820.66,289.21,0.0753,7.591,,43.28,3.273,SAFE,AFRICA,NO,,399976.50891939306,48.63289717985022,26.460758827062726,0.225607918429939
2025-01-01 02:10:30,32.42,31.16,100675.97,375.9,0.1828,7.918,366.28,43.32,1.342,ACTIVE,EUROPE,,8.614,400195.93854551576,44.850569108612675,28.341577319173457,0.6781278152265985
2025-01-01 02:10:31,32.73,17.51,101291.32,199.79,0.2164,7.187,,36.32,1.684,IDLE,AMERICA,NO,7.539,399928.1609225177,,18.5417009188019,0.4378387056311999
2025-01-01 02:10:32,21.69,23.51,101220.58,361.0,0.1779,7.508,319.51,,1.388,IDLE,AFRICA,NO,8.124,399895.1656780234,38.55280700546635,16.786357636429926,0.5920908421857979
2025-01-01 02:10:33,23.32,21.57,100537.81,183.35,0.2453,7.148,273.64,32.53,0.0,ACTIVE,AFRICA,,7.686,400142.1074617615,44.398923259772374,30.58699595806558,0.33953007823783987
2025-01-01 02:10:34,27.15,,,223.68,0.1794,7.521,191.86,46.56,1.814,SAFE,ASIA,NO,7.903,400076.0568037425,40.0540815642617,28.479983619947312,0.5775984059704214
2025-01-01 02:10:35,12.88,25.93,101596.13,371.39,0.2793,,,49.13,,SAFE,EUROPE,NO,8.613,400277.1220809271,38.517661728580094,19.671576112965745,
2025-01-01 02:10:36,12.13,42.82,100583.37,419.99,0.1546,7.359,359.99,34.41,,,EUROPE,NO,8.038,399943.76679971576,47.484937948526394,21.243497430657534,0.7022391861347709
2025-01-01 02:10:37,27.54,17.43,102030.67,391.02,0.1677,8.136,,54.83,1.632,ACTIVE,AMERICA,NO,9.0,399897.23126684653,49.62614554403509,27.537816279788103,0.512487581728596
2025-01-01 02:10:38,21.64,20.71,101559.02,,0.1782,7.149,352.17,29.1,1.503,SAFE,ASIA,,7.855,399861.5815242662,32.65658053048483,,0.6350672578793731
2025-01-01 02:10:39,18.64,31.96,101498.0,125.48,0.106,7.262,231.75,34.37,2.424,IDLE,AMERICA,NO,7.749,400109.74363501015,50.68631859396878,15.412974545275786,0.3106041585133507
2025-01-01 02:10:40,20.07,34.17,101329.09,349.0,0.0957,7.297,283.96,44.72,2.71,ACTIVE,AFRICA,NO,,400292.58849590796,52.37182704791424,7.3124227617936235,0.4833237941248334
2025-01-01 02:10:41,5.68,9.3,100778.84,122.07,0.087,7.452,,50.7,1.058,ACTIVE,EUROPE,NO,8.239,399651.7215168722,55.499918570008184,32.15226792380585,0.6105670486307633
2025-01-01 02:10:42,18.86,16.12,,463.33,0.1111,7.354,500.62,34.06,0.404,ACTIVE,AFRICA,NO,8.338,400096.1242614632,34.940780994239304,21.82394839889367,0.5970607884778691
2025-01-01 02:10:43,15.48,27.89,101505.93,220.24,0.295,7.629,478.11,50.79,3.777,ACTIVE,AFRICA,NO,,399975.32461999095,51.94777246535008,19.934269528752367,0.5571812648920149
2025-01-01 02:10:44,,40.85,100999.17,618.1,0.2775,6.576,391.91,51.54,,IDLE,ASIA,NO,7.323,,45.998156162000775,27.003994916888246,0.3693498873035038
